FullTime,BITUME,FILLER,INERTI,RICICLATO,ENERGIA,Hour,Date,Day of Week,Month,Year,dayname,YearMonthDay,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_main
2020-01-16 14:00:00,2.76218,3.19455,52.06408,5.36552,191,14,16,3,1,2020,Thursday,2020-01-16,9.48,7.9,4.44,12,1029,71,0.5,20,Clouds
2020-01-16 15:00:00,2.62589,3.24324,56.16408,3.34499,210,15,16,3,1,2020,Thursday,2020-01-16,9.1,6.94,3.33,11.11,1028,76,1.5,20,Mist
2020-01-16 16:00:00,0.49613,0.50229,11.24297,,24,16,16,3,1,2020,Thursday,2020-01-16,7.85,5.81,2.78,9.44,1028,76,1,20,Mist
2020-01-16 17:00:00,,,,,,17,16,3,1,2020,Thursday,2020-01-16,6.19,3.86,2.78,8.33,1028,87,1.5,20,Mist
2020-01-17 06:00:00,4.22886,7.04075,109.0004,19.16491,301,6,17,4,1,2020,Friday,2020-01-17,1.35,-3.04,-2.22,6.11,1024,80,3.1,5,Clear
2020-01-17 07:00:00,6.5739,9.11237,138.77729,26.71988,325,7,17,4,1,2020,Friday,2020-01-17,1.5,-1.87,-2.22,6.11,1024,75,1.5,5,Clear
2020-01-17 08:00:00,3.75035,6.0505,92.77365,17.97293,282,8,17,4,1,2020,Friday,2020-01-17,2.41,-0.5,-2,7.22,1024,70,0.84,20,Clouds
2020-01-17 09:00:00,5.14392,8.47807,127.52076,24.42258,313,9,17,4,1,2020,Friday,2020-01-17,4.26,1.88,-1.67,9,1023,81,0.84,20,Clouds
2020-01-17 10:00:00,5.3654,9.50969,136.98535,26.55422,311,10,17,4,1,2020,Friday,2020-01-17,5.58,2.78,-0.56,10,1024,75,1.5,5,Clear
2020-01-17 11:00:00,5.21459,7.09041,106.28901,21.04755,267,11,17,4,1,2020,Friday,2020-01-17,8.39,5.52,1.67,12,1023,61,1.55,5,Clear
2020-01-17 12:00:00,,,,,46,12,17,4,1,2020,Friday,2020-01-17,9.16,6.25,1.11,12.78,1022,57,1.55,5,Clear
2020-01-17 13:00:00,5.83091,6.80739,110.11726,17.26036,286,13,17,4,1,2020,Friday,2020-01-17,7.48,4.1,0.56,13,1022,50,1.55,5,Clear
2020-01-17 14:00:00,6.79133,7.73247,127.29508,9.35156,285,14,17,4,1,2020,Friday,2020-01-17,8.11,5.18,0,14,1022,54,1.22,5,Clear
2020-01-17 15:00:00,4.68854,6.25133,83.47869,,221,15,17,4,1,2020,Friday,2020-01-17,9.31,6.85,0.56,12,1021,62,1.22,5,Clear
2020-01-17 16:00:00,0.17135,0.19537,18.51995,,47,16,17,4,1,2020,Friday,2020-01-17,9.34,7.04,3.89,11.11,1022,66,1.22,5,Clear
2020-01-17 17:00:00,,,,,,17,17,4,1,2020,Friday,2020-01-17,6.52,4.74,-1.11,8.33,1021,87,0.8,5,Clear
2020-01-20 06:00:00,1.75031,2.16194,37.37026,,,6,20,0,1,2020,Monday,2020-01-20,1.11,-2.61,-5.56,4.61,1036,80,2.1,20,Clouds
2020-01-20 07:00:00,6.51875,7.91679,125.35533,22.98497,,7,20,0,1,2020,Monday,2020-01-20,1.03,-3.05,-5.56,4.61,1037,80,2.6,20,Clouds
2020-01-20 08:00:00,5.06314,7.16359,104.00344,20.07935,,8,20,0,1,2020,Monday,2020-01-20,2.13,-2.3,-2,5.56,1039,74,3.1,20,Clouds
2020-01-20 09:00:00,5.0279,5.74402,89.94815,17.30749,,9,20,0,1,2020,Monday,2020-01-20,4.65,0.65,-0.56,8,1039,65,2.6,5,Clear
2020-01-20 10:00:00,7.57803,10.14462,139.26309,28.05425,,10,20,0,1,2020,Monday,2020-01-20,5.62,1.71,-1.11,8,1040,52,2.1,5,Clear
2020-01-20 11:00:00,7.22594,9.08371,136.73869,25.45415,,11,20,0,1,2020,Monday,2020-01-20,7.96,3.87,2.78,11.11,1039,49,2.6,5,Clear
2020-01-20 12:00:00,0.70326,0.54811,10.81851,1.07938,,12,20,0,1,2020,Monday,2020-01-20,8.73,4.47,3.33,12.22,1039,42,2.6,5,Clear
2020-01-20 13:00:00,6.76657,7.24811,122.39989,23.85292,,13,20,0,1,2020,Monday,2020-01-20,7.91,3.46,-1.67,10,1038,39,2.6,5,Clear
2020-01-20 14:00:00,1.77964,1.91599,33.6979,4.11781,,14,20,0,1,2020,Monday,2020-01-20,8.18,2.98,-2.78,10.56,1038,37,3.6,5,Clear
2020-01-20 15:00:00,2.75801,2.19882,53.69002,2.04003,,15,20,0,1,2020,Monday,2020-01-20,8.28,3.73,2.22,10,1039,45,3.1,75,Clouds
2020-01-20 16:00:00,6.13306,4.64467,120.70065,0.68887,,16,20,0,1,2020,Monday,2020-01-20,7.41,3.63,1.67,10,1039,60,2.6,75,Clouds
2020-01-20 17:00:00,,,13.51134,,,17,20,0,1,2020,Monday,2020-01-20,5.84,1.65,-0.6,7.22,1040,65,3.1,75,Clouds
2020-01-21 06:00:00,0.56977,0.21106,21.06253,,168,6,21,1,1,2020,Tuesday,2020-01-21,-0.01,-4.34,-3,2.22,1040,74,2.6,5,Clear
2020-01-21 07:00:00,5.76745,8.39873,124.78678,32.129,314,7,21,1,1,2020,Tuesday,2020-01-21,-0.09,-4.08,-3,2.22,1040,74,2.1,5,Clear
2020-01-21 08:00:00,6.03531,9.94088,113.79023,27.01813,294,8,21,1,1,2020,Tuesday,2020-01-21,1.34,-1.93,-2,4.41,1040,80,1.5,20,Clouds
2020-01-21 09:00:00,0.26845,0.11254,4.46635,,84,9,21,1,1,2020,Tuesday,2020-01-21,4.25,1.04,1.11,6.11,1039,34,0.19,20,Clouds
2020-01-21 10:00:00,6.452,8.85173,125.73774,29.50871,322,10,21,1,1,2020,Tuesday,2020-01-21,5.07,1.99,0.56,7.78,1040,56,1,20,Clouds
2020-01-21 11:00:00,6.40882,9.20694,111.69889,22.42472,280,11,21,1,1,2020,Tuesday,2020-01-21,7.91,4.69,5.58,9.44,1041,52,1.5,20,Clouds
2020-01-21 12:00:00,,,,,75,12,21,1,1,2020,Tuesday,2020-01-21,8.31,4.52,4.44,10,1040,35,1.5,20,Clouds
2020-01-21 13:00:00,5.70515,7.09111,105.35115,18.23559,259,13,21,1,1,2020,Tuesday,2020-01-21,7.62,3.01,2.78,10,1038,35,2.6,20,Clouds
2020-01-21 14:00:00,4.61534,6.31059,92.91325,8.61207,240,14,21,1,1,2020,Tuesday,2020-01-21,7.74,5.02,3.03,10,1038,57,1,40,Clouds
2020-01-21 15:00:00,1.20892,1.42268,27.66112,,147,15,21,1,1,2020,Tuesday,2020-01-21,6.75,3.26,1.67,9.44,1037,61,2.1,75,Clouds
2020-01-21 16:00:00,4.00621,2.94521,85.5866,,232,16,21,1,1,2020,Tuesday,2020-01-21,6.29,3.28,3.03,8.33,1037,65,1.5,40,Clouds
2020-01-21 17:00:00,4.07241,2.9589,94.93069,,189,17,21,1,1,2020,Tuesday,2020-01-21,4.17,1.64,1.11,5.56,1038,80,1,40,Clouds
2020-01-22 06:00:00,2.1768,3.57932,79.19861,8.61859,272,6,22,2,1,2020,Wednesday,2020-01-22,-0.24,-3.23,-2.22,1.78,1033,100,1.39,5,Clear
2020-01-22 07:00:00,5.36174,9.93864,139.7189,26.37462,325,7,22,2,1,2020,Wednesday,2020-01-22,-0.47,-3.5,-2.22,2.22,1033,100,1.39,5,Clear
2020-01-22 08:00:00,6.42444,9.94638,141.4339,24.33311,333,8,22,2,1,2020,Wednesday,2020-01-22,0.28,-1.97,-2,5,1033,92,0.2,40,Clouds
2020-01-22 09:00:00,6.47657,10.52201,146.08722,27.50765,328,9,22,2,1,2020,Wednesday,2020-01-22,2.76,0.9,1,6.11,1034,93,0.2,40,Clouds
2020-01-22 10:00:00,6.57775,10.22469,151.52289,28.87578,330,10,22,2,1,2020,Wednesday,2020-01-22,4.71,2.68,2.22,7.78,1033,75,0.2,20,Clouds
2020-01-22 11:00:00,6.34652,10.00274,149.17649,29.49828,326,11,22,2,1,2020,Wednesday,2020-01-22,6.54,3.31,4.44,9.44,1032,70,2.1,20,Clouds
2020-01-22 12:00:00,1.25744,1.58967,28.08228,2.87575,128,12,22,2,1,2020,Wednesday,2020-01-22,7.27,3.85,4.44,9.44,1031,61,2.1,40,Clouds
2020-01-22 13:00:00,,,13.68798,,52,13,22,2,1,2020,Wednesday,2020-01-22,7.85,4.34,5.27,9.44,1030,44,1.5,40,Clouds
2020-01-22 14:00:00,0.28466,0.55672,7.18785,,180,14,22,2,1,2020,Wednesday,2020-01-22,8.14,5.12,5.56,9.44,1030,57,1.5,40,Clouds
2020-01-22 15:00:00,0.8008,1.46711,36.0182,,214,15,22,2,1,2020,Wednesday,2020-01-22,7.79,5.23,3.8,9.44,1029,57,0.78,20,Clouds
2020-01-22 16:00:00,1.21829,1.67306,49.65868,,177,16,22,2,1,2020,Wednesday,2020-01-22,6.21,3.85,3.8,7.22,1029,70,0.78,20,Clouds
2020-01-22 17:00:00,,,,,,17,22,2,1,2020,Wednesday,2020-01-22,3.96,1.61,1.71,5.56,1029,80,0.7,20,Clouds
2020-01-23 06:00:00,5.70662,8.45058,119.35994,26.86913,327,6,23,3,1,2020,Thursday,2020-01-23,-0.2,-2.56,-3,3.89,1029,100,0.5,5,Clear
2020-01-23 07:00:00,6.88987,10.63687,150.01197,41.90631,345,7,23,3,1,2020,Thursday,2020-01-23,-0.1,-3.31,-3.33,4.44,1029,92,1.5,5,Clear
2020-01-23 08:00:00,6.70826,11.27055,154.94531,45.18487,345,8,23,3,1,2020,Thursday,2020-01-23,1.95,-2.23,-1.11,5.22,1031,86,3.1,5,Clear
2020-01-23 09:00:00,6.76587,10.59542,152.70208,41.40699,332,9,23,3,1,2020,Thursday,2020-01-23,4.48,-0.88,2.78,7.22,1031,42,3.6,5,Clear
2020-01-23 10:00:00,7.38748,11.0692,147.06747,29.20467,339,10,23,3,1,2020,Thursday,2020-01-23,6.07,0.15,3.33,8.89,1031,42,4.6,5,Clear
2020-01-23 11:00:00,3.84322,4.73994,65.92593,13.34991,224,11,23,3,1,2020,Thursday,2020-01-23,7.94,1.6,4.44,10,1031,47,5.7,5,Clear
2020-01-23 12:00:00,,,,,62,12,23,3,1,2020,Thursday,2020-01-23,8.52,3.02,5,11.11,1030,47,4.6,5,Clear
2020-01-23 13:00:00,6.04992,9.40791,104.85247,20.24547,293,13,23,3,1,2020,Thursday,2020-01-23,8.76,3.66,5,11.11,1029,57,4.6,5,Clear
2020-01-23 14:00:00,1.02375,1.00291,16.4864,2.71452,155,14,23,3,1,2020,Thursday,2020-01-23,9,4.13,4.48,10.56,1028,53,4.1,5,Clear
2020-01-23 15:00:00,0.52794,0.5353,9.47425,,125,15,23,3,1,2020,Thursday,2020-01-23,8.66,5.72,4.44,11.11,1028,57,1.5,5,Clear
2020-01-23 16:00:00,,,14.69878,,29,16,23,3,1,2020,Thursday,2020-01-23,7.6,4.79,3.89,9.44,1028,52,0.85,5,Clear
2020-01-23 17:00:00,,,,,,17,23,3,1,2020,Thursday,2020-01-23,5.51,2.87,2.22,7.22,1028,75,1.25,5,Clear
2020-01-24 06:00:00,6.34293,10.10044,126.95493,22.5703,333,6,24,4,1,2020,Friday,2020-01-24,-0.75,-4.31,-3,2.78,1026,100,2.1,5,Clear
2020-01-24 07:00:00,7.18251,12.92375,151.40191,33.1525,334,7,24,4,1,2020,Friday,2020-01-24,-0.76,-4.32,-3,2.22,1027,100,2.1,5,Clear
2020-01-24 08:00:00,4.20429,7.34943,93.20788,19.77594,268,8,24,4,1,2020,Friday,2020-01-24,0.58,-3.5,-2,4.5,1026,46,1.5,20,Clouds
2020-01-24 09:00:00,3.31994,5.24823,72.47497,18.2642,265,9,24,4,1,2020,Friday,2020-01-24,3.31,-0.22,0.56,6.11,1027,46,1,5,Clear
2020-01-24 10:00:00,7.7491,12.53591,148.44704,29.84157,331,10,24,4,1,2020,Friday,2020-01-24,4.84,1.15,0.56,7.78,1027,75,2.6,5,Clear
2020-01-24 11:00:00,3.72214,6.0218,77.79622,21.75154,235,11,24,4,1,2020,Friday,2020-01-24,6.71,3.16,3.33,8.89,1027,70,2.6,20,Clouds
2020-01-24 12:00:00,0.25465,0.1527,3.96784,,90,12,24,4,1,2020,Friday,2020-01-24,7.59,4.22,3.89,9.44,1027,61,2.1,5,Clear
2020-01-24 13:00:00,7.76231,13.88253,139.20272,25.09501,343,13,24,4,1,2020,Friday,2020-01-24,7.96,5.24,3.89,10.56,1026,66,1.5,20,Clouds
2020-01-24 14:00:00,4.06913,5.43223,71.48526,,233,14,24,4,1,2020,Friday,2020-01-24,8.64,6.03,3.33,11.11,1025,66,1.5,20,Clouds
2020-01-24 15:00:00,1.13019,1.4781,27.15768,,142,15,24,4,1,2020,Friday,2020-01-24,8.6,5.56,3.69,10.56,1025,66,2.1,40,Clouds
2020-01-24 16:00:00,,,16.40119,,12,16,24,4,1,2020,Friday,2020-01-24,7.76,5.45,3.69,10,1025,70,1.06,40,Clouds
2020-01-24 17:00:00,,,,,,17,24,4,1,2020,Friday,2020-01-24,5.94,3.56,2.83,7.22,1025,87,1.5,5,Clear
2020-01-27 06:00:00,,,,,74,6,27,0,1,2020,Monday,2020-01-27,2.35,-0.32,0,4.94,1018,100,1.51,5,Fog
2020-01-27 07:00:00,1.17917,0.82882,21.54854,,179,7,27,0,1,2020,Monday,2020-01-27,2.11,-0.74,-0.56,4.94,1018,79,1,5,Fog
2020-01-27 08:00:00,1.05757,1.16505,18.48712,,98,8,27,0,1,2020,Monday,2020-01-27,3.12,1.21,1.11,7.02,1019,93,0.36,20,Mist
2020-01-27 09:00:00,0.25221,0.0996,4.1499,,34,9,27,0,1,2020,Monday,2020-01-27,4.59,2.94,0.56,8.89,1018,93,0.36,0,Mist
2020-01-27 10:00:00,,,,,24,10,27,0,1,2020,Monday,2020-01-27,5.79,4.36,1.67,9.44,1018,93,0.36,5,Clear
2020-01-27 11:00:00,,,,,24,11,27,0,1,2020,Monday,2020-01-27,8.94,7.29,5,11.11,1018,81,1,5,Clear
2020-01-27 12:00:00,0.43701,0.50444,8.87627,,60,12,27,0,1,2020,Monday,2020-01-27,9.23,7.64,5,11.11,1018,81,1,5,Clear
2020-01-27 13:00:00,7.35888,7.70151,146.92328,,301,13,27,0,1,2020,Monday,2020-01-27,9.54,7.47,5,12,1017,76,1.5,5,Clear
2020-01-27 14:00:00,4.53884,3.21513,84.15394,,229,14,27,0,1,2020,Monday,2020-01-27,9.42,7.52,5,11.67,1017,81,1.5,40,Mist
2020-01-27 15:00:00,3.68815,4.95917,71.16215,,158,15,27,0,1,2020,Monday,2020-01-27,8.74,7.15,4,10,1016,93,1.5,75,Mist
2020-01-27 16:00:00,,,13.75822,,21,16,27,0,1,2020,Monday,2020-01-27,7.56,5.89,4,9.79,1016,93,1.23,75,Mist
2020-01-27 17:00:00,,,,,,17,27,0,1,2020,Monday,2020-01-27,6.76,5.94,3.44,8.89,1016,100,0.1,75,Mist
2020-01-28 06:00:00,0.8952,1.39438,24.49807,4.36344,159,6,28,1,1,2020,Tuesday,2020-01-28,6.24,1.93,2.56,8.33,1008,93,4.6,75,Rain
2020-01-28 06:00:00,0.8952,1.39438,24.49807,4.36344,159,6,28,1,1,2020,Tuesday,2020-01-28,6.24,1.93,2.56,8.33,1008,93,4.6,75,Fog
2020-01-28 07:00:00,5.37461,9.30956,147.85666,30.36606,325,7,28,1,1,2020,Tuesday,2020-01-28,6.33,2.74,2.56,8.33,1008,93,3.6,90,Rain
2020-01-28 07:00:00,5.37461,9.30956,147.85666,30.36606,325,7,28,1,1,2020,Tuesday,2020-01-28,6.33,2.74,2.56,8.33,1008,93,3.6,90,Fog
2020-01-28 08:00:00,0.41939,0.58089,8.44924,0.57673,90,8,28,1,1,2020,Tuesday,2020-01-28,6.33,3.79,3.15,8.33,1008,93,2.1,75,Rain
2020-01-28 08:00:00,0.41939,0.58089,8.44924,0.57673,90,8,28,1,1,2020,Tuesday,2020-01-28,6.33,3.79,3.15,8.33,1008,93,2.1,75,Fog
2020-01-28 09:00:00,3.72168,4.59113,77.05196,17.43232,218,9,28,1,1,2020,Tuesday,2020-01-28,6.7,4.24,3.15,8.33,1007,93,2.1,75,Rain
2020-01-28 09:00:00,3.72168,4.59113,77.05196,17.43232,218,9,28,1,1,2020,Tuesday,2020-01-28,6.7,4.24,3.15,8.33,1007,93,2.1,75,Fog
2020-01-28 10:00:00,,,,,54,10,28,1,1,2020,Tuesday,2020-01-28,7.04,4.3,3.15,8.33,1006,93,2.6,75,Rain
2020-01-28 10:00:00,,,,,54,10,28,1,1,2020,Tuesday,2020-01-28,7.04,4.3,3.15,8.33,1006,93,2.6,75,Fog
2020-01-28 11:00:00,,,,,24,11,28,1,1,2020,Tuesday,2020-01-28,7.37,5.27,4.44,8.38,1006,87,1.5,75,Mist
2020-01-28 12:00:00,0.7004,0.63669,11.25408,2.15961,78,12,28,1,1,2020,Tuesday,2020-01-28,7.72,6.25,5,8.89,1005,93,1,75,Mist
2020-01-28 13:00:00,4.10897,7.90715,130.30339,24.68821,298,13,28,1,1,2020,Tuesday,2020-01-28,7.93,6.5,5,8.89,1003,93,1,75,Mist
2020-01-28 14:00:00,4.9697,9.27309,139.84472,39.3044,284,14,28,1,1,2020,Tuesday,2020-01-28,7.92,6.49,4.78,9.13,1002,93,1,75,Mist
2020-01-28 15:00:00,1.96909,2.23589,38.61152,10.16617,158,15,28,1,1,2020,Tuesday,2020-01-28,8.25,6.54,4.78,10.56,1002,93,1.5,75,Mist
2020-01-28 16:00:00,,0.10903,19.66562,,31,16,28,1,1,2020,Tuesday,2020-01-28,7.97,6.2,4.78,9.13,1001,93,1.5,90,Mist
2020-01-28 17:00:00,,,,,,17,28,1,1,2020,Tuesday,2020-01-28,7.81,6.01,3.59,9.38,1001,93,1.5,90,Mist
2020-01-29 06:00:00,,,27.13208,,69,6,29,2,1,2020,Wednesday,2020-01-29,2.99,0.26,-0.56,5.12,1006,93,1.5,40,Fog
2020-01-29 07:00:00,4.79243,8.30718,129.06734,31.05099,329,7,29,2,1,2020,Wednesday,2020-01-29,2.94,-0.82,-0.56,5.12,1007,55,1.61,20,Fog
2020-01-29 08:00:00,4.04065,8.00232,117.00313,32.61995,282,8,29,2,1,2020,Wednesday,2020-01-29,3.47,-0.24,0,6.43,1008,52,1.5,40,Fog
2020-01-29 09:00:00,,,,,53,9,29,2,1,2020,Wednesday,2020-01-29,5.08,2.52,1.11,7.78,1008,86,1.5,40,Mist
2020-01-29 10:00:00,0.51767,0.36964,8.46745,1.58228,76,10,29,2,1,2020,Wednesday,2020-01-29,6.01,3.83,1.11,10,1008,93,1.5,20,Mist
2020-01-29 11:00:00,,,4.73264,,37,11,29,2,1,2020,Wednesday,2020-01-29,8.3,7.31,2.22,10.56,1009,93,0.5,40,Mist
2020-01-29 12:00:00,,,,,35,12,29,2,1,2020,Wednesday,2020-01-29,9.29,7.83,6,11.11,1009,93,1.5,40,Mist
2020-01-29 13:00:00,0.04642,0.26092,4.39577,0.58776,146,13,29,2,1,2020,Wednesday,2020-01-29,9.9,7.82,6.11,11.67,1008,93,2.6,20,Mist
2020-01-29 14:00:00,2.27081,2.80435,54.61273,7.63461,199,14,29,2,1,2020,Wednesday,2020-01-29,10.57,9.18,4.53,11.67,1009,87,1.5,20,Mist
2020-01-29 15:00:00,2.02358,1.2903,51.3784,,88,15,29,2,1,2020,Wednesday,2020-01-29,10.5,9.19,4.53,12.22,1009,81,1,20,Mist
2020-01-29 16:00:00,,,,,11,16,29,2,1,2020,Wednesday,2020-01-29,9.28,8.28,4.53,11.11,1009,87,0.5,20,Mist
2020-01-29 17:00:00,,,,,,17,29,2,1,2020,Wednesday,2020-01-29,7.26,5.69,1.53,8.33,1009,93,1,20,Mist
2020-01-30 06:00:00,2.85616,0.1273,29.1784,,125,6,30,3,1,2020,Thursday,2020-01-30,0.88,-2.57,-2,4.44,1017,58,1,90,Fog
2020-01-30 07:00:00,,,,,39,7,30,3,1,2020,Thursday,2020-01-30,0.97,-2.76,-1.11,3.89,1018,58,1.4,90,Fog
2020-01-30 08:00:00,2.04305,2.77059,47.42237,6.61884,211,8,30,3,1,2020,Thursday,2020-01-30,1.85,-0.29,-1,5.91,1019,92,0.37,90,Fog
2020-01-30 09:00:00,5.66442,10.64022,157.86543,44.45071,321,9,30,3,1,2020,Thursday,2020-01-30,2.73,-0.72,0,7.22,1020,51,1,90,Fog
2020-01-30 10:00:00,5.70636,11.13092,163.21709,45.41342,327,10,30,3,1,2020,Thursday,2020-01-30,4.23,2.31,0,8.33,1019,86,0.37,5,Mist
2020-01-30 11:00:00,6.42098,11.13228,154.38866,44.48258,319,11,30,3,1,2020,Thursday,2020-01-30,7.16,4.44,1.67,10.56,1020,93,2.6,5,Clear
2020-01-30 12:00:00,,,,,118,12,30,3,1,2020,Thursday,2020-01-30,8.09,5.71,5.56,10.56,1019,87,2.1,5,Clear
2020-01-30 13:00:00,4.83154,8.01052,125.1779,32.09302,332,13,30,3,1,2020,Thursday,2020-01-30,7.8,5.36,5,12.22,1018,87,2.1,5,Mist
2020-01-30 14:00:00,5.81228,11.1324,160.51864,46.2333,337,14,30,3,1,2020,Thursday,2020-01-30,8.52,6.99,4.59,12.22,1018,87,1.02,40,Mist
2020-01-30 15:00:00,1.79449,2.98542,54.85179,12.12959,215,15,30,3,1,2020,Thursday,2020-01-30,8.32,6.76,4.59,11.67,1018,87,1,75,Mist
2020-01-30 16:00:00,7.72929,5.53456,154.53644,,293,16,30,3,1,2020,Thursday,2020-01-30,7.61,6.1,4.59,10.56,1017,93,1.02,39,Mist
2020-01-30 17:00:00,0.25389,0.21195,14.2724,,40,17,30,3,1,2020,Thursday,2020-01-30,6.55,4.06,1.85,9.44,1017,93,2.1,5,Mist
2020-01-31 06:00:00,2.09696,2.77224,44.2301,11.99935,217,6,31,4,1,2020,Friday,2020-01-31,2.19,-0.74,0,4.19,1017,93,1.6,0,Mist
2020-01-31 07:00:00,6.09133,10.31941,153.14134,39.84233,339,7,31,4,1,2020,Friday,2020-01-31,1.99,-0.99,-0.56,4.19,1017,59,0.5,20,Mist
2020-01-31 08:00:00,5.87108,10.85444,159.79583,46.61164,343,8,31,4,1,2020,Friday,2020-01-31,3.33,-0.01,1,6.72,1018,53,1,20,Fog
2020-01-31 09:00:00,6.27875,10.26805,155.55887,41.51614,334,9,31,4,1,2020,Friday,2020-01-31,5.56,3.99,2.78,8.33,1018,93,0.5,40,Mist
2020-01-31 10:00:00,5.66378,9.88505,149.04383,42.0162,335,10,31,4,1,2020,Friday,2020-01-31,7.37,5.62,3.89,9.44,1019,87,1,20,Mist
2020-01-31 11:00:00,6.25819,10.98716,156.70231,47.57945,310,11,31,4,1,2020,Friday,2020-01-31,9.13,7.17,6.67,11.11,1019,81,1.5,20,Mist
2020-01-31 12:00:00,0.30136,0.3877,11.68222,1.47258,102,12,31,4,1,2020,Friday,2020-01-31,9.83,7.82,7.18,11.67,1018,76,1.5,20,Mist
2020-01-31 13:00:00,5.06854,7.68747,100.82359,27.42006,311,13,31,4,1,2020,Friday,2020-01-31,10.39,8.5,7.18,12,1017,76,1.5,20,Mist
2020-01-31 14:00:00,7.05066,9.48951,135.3894,37.5225,313,14,31,4,1,2020,Friday,2020-01-31,10.73,8.49,7.76,12,1017,76,2.1,40,Mist
2020-01-31 15:00:00,0.15967,0.11855,2.52831,0.59693,84,15,31,4,1,2020,Friday,2020-01-31,10.54,9.24,7.76,11.67,1017,81,1,20,Mist
2020-01-31 16:00:00,,,18.81607,1.75156,58,16,31,4,1,2020,Friday,2020-01-31,9.63,8.36,7.76,10.56,1017,87,1,40,Mist
2020-01-31 17:00:00,,,,,38,17,31,4,1,2020,Friday,2020-01-31,7.76,6.64,5,8.89,1017,93,0.5,20,Mist
2020-02-03 06:00:00,5.55181,6.89278,105.80615,10.94407,306,6,3,0,2,2020,Monday,2020-02-03,5.82,4.49,2.22,8.33,1015,93,0.23,75,Mist
2020-02-03 07:00:00,5.98293,6.59092,139.80527,20.60987,329,7,3,0,2,2020,Monday,2020-02-03,6.08,4.8,2.78,7.22,1014,93,0.23,75,Fog
2020-02-03 08:00:00,7.31527,10.34603,137.12147,26.50128,334,8,3,0,2,2020,Monday,2020-02-03,7.04,5.52,3.89,10,1015,93,0.86,40,Fog
2020-02-03 09:00:00,1.20386,1.57605,19.16714,3.97363,136,9,3,0,2,2020,Monday,2020-02-03,7.69,6.21,5.56,10.56,1015,93,1,40,Mist
2020-02-03 10:00:00,2.85028,3.52775,55.62066,9.18172,199,10,3,0,2,2020,Monday,2020-02-03,8.34,6.65,5,11.11,1015,93,1.5,75,Mist
2020-02-03 11:00:00,4.63922,6.87345,82.19191,15.86219,231,11,3,0,2,2020,Monday,2020-02-03,9.61,6.87,6.67,11.67,1015,87,3.1,75,Mist
2020-02-03 12:00:00,,,,,50,12,3,0,2,2020,Monday,2020-02-03,10.46,8.62,8.59,12.22,1014,87,2.1,40,Mist
2020-02-03 13:00:00,1.72426,2.27308,32.61682,,165,13,3,0,2,2020,Monday,2020-02-03,10.83,8.38,8.59,11.67,1013,87,3.1,40,Mist
2020-02-03 14:00:00,,,,,34,14,3,0,2,2020,Monday,2020-02-03,10.76,9.25,8.33,11.67,1014,93,2.1,40,Mist
2020-02-03 15:00:00,0.34697,0.42048,7.08013,,25,15,3,0,2,2020,Monday,2020-02-03,10.59,8.78,8.33,11.67,1013,87,2.1,40,Mist
2020-02-03 16:00:00,,,11.6333,,23,16,3,0,2,2020,Monday,2020-02-03,10.12,9.32,7.78,11.11,1013,87,0.5,40,Mist
2020-02-03 17:00:00,,,,,,17,3,0,2,2020,Monday,2020-02-03,9.18,7.92,6.11,10.56,1014,93,1.17,40,Mist
2020-02-04 06:00:00,,,,,25,6,4,1,2,2020,Tuesday,2020-02-04,6.05,4.28,1.67,8.33,1003,93,0.93,90,Mist
2020-02-04 07:00:00,,,,,26,7,4,1,2,2020,Tuesday,2020-02-04,5.9,3.7,1.67,8.33,1003,93,1.5,90,Mist
2020-02-04 08:00:00,,,,,24,8,4,1,2,2020,Tuesday,2020-02-04,6.45,3.59,2.78,10,1002,93,2.6,75,Fog
2020-02-04 09:00:00,,,,,25,9,4,1,2,2020,Tuesday,2020-02-04,6.89,5.38,3.89,9.44,1001,93,0.8,75,Fog
2020-02-04 10:00:00,,,,,25,10,4,1,2,2020,Tuesday,2020-02-04,7.36,5.46,5.67,10,1001,93,1.5,75,Mist
2020-02-04 11:00:00,,,,,24,11,4,1,2,2020,Tuesday,2020-02-04,9.38,7.17,7,13.89,1001,93,2.6,75,Mist
2020-02-04 12:00:00,,,,,25,12,4,1,2,2020,Tuesday,2020-02-04,12.11,10.69,8,17.78,1001,87,2.1,20,Clouds
2020-02-04 13:00:00,,,,,24,13,4,1,2,2020,Tuesday,2020-02-04,13.03,4.15,9.81,17,1001,33,9.3,40,Clouds
2020-02-04 14:00:00,,,,,23,14,4,1,2,2020,Tuesday,2020-02-04,14.49,3.96,6.99,17,1001,19,10.8,40,Clouds
2020-02-04 15:00:00,,,,,23,15,4,1,2,2020,Tuesday,2020-02-04,13.75,6.1,6.99,15.56,1002,20,6.7,40,Clouds
2020-02-04 16:00:00,0.04718,0.17885,5.13109,0.59496,155,16,4,1,2,2020,Tuesday,2020-02-04,12.44,4.1,6.99,15.56,1004,22,7.7,40,Clouds
2020-02-04 17:00:00,0.19412,0.81865,21.42622,3.21545,117,17,4,1,2,2020,Tuesday,2020-02-04,10.58,3.12,1.56,12,1005,21,6.2,20,Clouds
2020-02-05 06:00:00,4.5966,5.80466,80.34983,10.79399,286,6,5,2,2,2020,Wednesday,2020-02-05,5.37,1.52,-0.2,10,1012,55,2.1,40,Clouds
